word,is_profane
стабилизировавшую,0
спиздяхиваться,1
обовшивевшая,0
амнистированного,0
оттитровав,0
упиздюривать,1
прошлявшись,0
разукрупняющий,0
горяченькою,0
шелюгующий,0
дроздовы,0
помедленнее,0
зашлепавшими,0
растормошённых,0
постилочными,0
розюлядь,1
взмахнувшую,0
предрешённый,0
раскрасите,0
шибало,0
обмолачивание,0
ситценабивную,0
очеретный,0
читае,0
отёршемуся,0
обпиздякиваться,1
объебёхивание,1
заерзали,0
подменный,0
перекалечившему,0
денеш,0
плющеному,0
стерлитамакская,0
оповещающие,0
нарочитая,0
калечит,0
расстарался,0
разувающею,0
испражняться,1
антикварною,0
откочёвывавшее,0
халцедон,0
уебёхиваться,1
отмобилизовавшего,0
липнувший,0
утрёшь,0
перемажем,0
вывесившему,0
отцветешь,0
секельноемасло,1
окроплявшим,0
маоистский,0
зарифмовал,0
раскачаны,0
разувшая,0
перемандюлить,1
закраивая,0
трицератопсы,0
оздоровлёна,0
двуокисям,0
награждавшегося,0
смачивал,0
упиздяшиться,1
упиздюлить,1
клеильщицею,0
неактуальность,0
парафинистою,0
мандякать,1
обмандять,1
морфемным,0
многополосную,0
едрёнавошь,1
хлыщи,0
заёбистый,1
проективном,0
похожим,0
трамбованное,0
